DNA content,Total MTBP (GFP)
1949.97400600247,16857.599609375
1036.66419347323,8603.2001953125
1317.35262278556,14452.599609375
969.127187658314,7742.7001953125
1741.65107747554,14520.7998046875
1566.38029627989,12154.599609375
1548.26859538505,11276.2001953125
2026.79913209598,12304.599609375
1389.21126190628,13096.7001953125
1014.45360665326,7614.7998046875
1024.76736724608,8205.099609375
1935.90572693499,17082.099609375
1754.75285565835,13276.900390625
1101.12227361904,10365.7998046875
2045.10718480687,15183.099609375
1569.15160781632,11339.2001953125
1041.52866214569,8379.599609375
1248.56288570183,14058.2998046875
1085.82609961569,7422.7001953125
1849.72097865369,18873.0
1554.86971401079,14593.5
1136.08047028658,8502.5
1894.09648908061,16753.400390625
1815.66624536208,15164.099609375
1773.53536029003,13281.099609375
2341.1992637337,7701.2001953125
1312.94322701178,14532.400390625
1082.02591792801,8737.099609375
1833.57769636171,15173.2001953125
958.504810569588,8127.2998046875
2163.39272635666,16422.099609375
1120.55943280247,8211.599609375
2222.14323899422,16814.599609375
1157.21329390525,11831.2001953125
1654.92104360639,11784.900390625
1052.94112419361,15103.2998046875
1931.18882840222,14190.599609375
1603.24298305204,13274.2001953125
1188.64918624248,6775.2998046875
1078.48256397022,9175.2001953125
1631.76600789243,11924.5
1545.52646375549,11747.0
2090.79824126394,18837.0
957.189710034194,7681.10009765625
1336.00882965241,9180.2998046875
1168.02344703587,8998.2001953125
972.427746971185,7619.60009765625
1025.64978099455,7965.60009765625
1493.60917251431,11518.099609375
996.615662289248,9154.099609375
988.949588436588,10062.099609375
1808.43675637551,16443.900390625
1827.33041195014,12143.2998046875
1866.82374528784,18889.599609375
1778.05122931176,13746.2001953125
1806.42000159105,15774.599609375
1242.62633388628,11381.599609375
1919.40460097599,8035.10009765625
1568.95347402123,12785.099609375
1807.12599941404,15499.7001953125
1838.07006553478,18234.69921875
1468.02752683548,12004.599609375
1367.17675689071,12286.7998046875
1064.29444681196,8764.7001953125
2124.92870866497,20637.0
1975.65878371854,15413.0
909.195668408515,5039.0
1808.50881515315,11989.599609375
2199.85001289602,14177.5
2009.21211265628,18830.80078125
1412.21516352247,12652.2001953125
1287.397889156,13083.599609375
1030.36489754828,9034.599609375
2011.07806746404,14350.599609375
1334.34835930331,10145.099609375
1872.68846107313,15342.0
1309.31333569661,12661.2001953125
1177.48686950305,10892.7001953125
1789.30231088239,15988.599609375
992.592287726147,8593.0
1389.38556173164,7114.2998046875
1329.46217276124,13526.599609375
1053.90985255208,5778.10009765625
1127.30600546778,8109.10009765625
2017.67027619456,14749.2001953125
1574.34529711739,11373.900390625
979.412436586418,8328.099609375
1424.88793025013,10825.2001953125
2105.19195425456,18012.099609375
1846.84308249561,16406.69921875
1851.68973137761,10206.2998046875
2124.77612670922,14948.7998046875
2092.85286310312,17721.69921875
996.034291625735,7986.5
1248.16049255868,9827.0
1959.08593310296,15071.0
1300.34073708272,9410.0
1080.14091821921,11537.599609375
1065.84911215524,8506.5
1979.68672460294,14267.400390625
2166.03072358577,16995.19921875
1009.78727177589,9758.0
1203.65979810383,9257.599609375
1825.2362524509,13100.2001953125
1005.48947243982,6547.89990234375
1908.27324612246,18452.80078125
1731.17237244734,14874.099609375
1675.1437214277,15428.7001953125
2033.83794932472,14535.099609375
995.490119774792,6856.2001953125
1918.17704016119,15210.2998046875
1009.97014737541,10238.7998046875
1872.84148852364,21010.099609375
1989.90971563815,21207.69921875
1835.22457912059,12375.5
1387.2846084373,10792.0
1011.65734741019,9233.5
1400.27802001942,8349.900390625
1521.78660479361,13633.2001953125
1576.61420193675,13429.599609375
1829.02752424336,16026.400390625
2133.29977797741,14634.2998046875
2325.16011584218,19784.19921875
1012.90328488389,7296.7998046875
1981.32480884029,18159.599609375
2058.03121057991,21238.19921875
857.078461393201,5305.0
2110.45079716447,16728.5
1408.59707781847,12628.599609375
1895.29798845187,16668.0
1388.16769042791,11431.400390625
1864.54559645218,19988.5
2150.36801876756,16956.80078125
871.888823359333,5060.2001953125
977.842847168625,8233.099609375
1749.38197081597,16469.599609375
975.735768321309,7501.10009765625
1513.76769908999,10811.0
989.43918717927,8450.2001953125
1900.24119832339,12887.099609375
1748.30999904656,15429.7001953125
1706.02820262412,12504.400390625
1982.75284229767,15026.2998046875
1699.90253828239,13316.7001953125
1120.27609813427,10280.099609375
1501.50623540071,12005.7001953125
1167.29216738518,14525.2998046875
1472.78574500737,13020.2998046875
1534.48999928612,10965.599609375
1770.51234421346,14599.7001953125
1896.94342335277,13553.5
1005.61677256787,9345.5
1838.91717382342,12573.0
1752.98947601939,25194.599609375
1539.25924345335,11782.7001953125
1041.00186459044,8455.099609375
1590.15323322779,11390.599609375
1492.87499714767,11903.099609375
2389.90520598796,12803.0
1714.18253873518,12931.099609375
2250.91997310118,17890.19921875
2098.73339395244,12341.7001953125
1794.53631745936,14077.099609375
1755.56009216585,16700.69921875
1787.2352151899,15855.0
1374.83458909029,13548.5
2046.9504193818,16374.2001953125
1841.58268035404,18227.19921875
1529.61160890237,11725.599609375
1029.73507932948,10877.099609375
1066.61848160803,9403.099609375
1803.56805550282,15052.7001953125
930.697695810626,7858.2001953125
1343.42832215468,9699.599609375
1891.20790104826,15243.2001953125
1222.29261649571,11130.5
953.225474900658,6986.5
1557.71163646689,14541.7001953125
1022.23472952802,9099.7998046875
1907.06617806669,19179.400390625
1879.86604992001,16251.5
903.11839593523,6622.0
1411.88583152017,3945.89990234375
1107.72806993977,10998.7001953125
1806.32978890188,14264.599609375
1374.15064325798,10110.099609375
1880.68331005964,14255.0
